AT3G22100	AT3G22100
AT3G22104	AT3G22104
AT3G22110	PAC1
AT3G22120	CWLP
AT3G22121	AT3G22121
AT3G22125	AT3G22125
AT3G22133	AT3G22133
AT3G22136	AT3G22136
AT3G22142	AT3G22142
AT3G22150	AEF1
AT3G22160	JAV1
AT3G22170	FHY3
AT3G22180	AT3G22180
AT3G22183	AT3G22183
AT3G22190	IQD5
AT3G22200	POP2
AT3G22210	AT3G22210
AT3G22220	AT3G22220
AT3G22230	AT3G22230
AT3G22231	PCC1
AT3G22232	AT3G22232
AT3G22234	AT3G22234
AT3G22235	AthCYSTM8
AT3G22237	AT3G22237
AT3G22238	AT3G22238
AT3G22240	AthCYSTM9
AT3G22250	AT3G22250
AT3G22260	AT3G22260
AT3G22270	PAT1H1
AT3G22275	JAZ13
AT3G22290	AT3G22290
AT3G22300	RPS10
AT3G22310	PMH1
AT3G22320	RPB5A
AT3G22330	PMH2
AT3G22333	AT3G22333
AT3G22337	AT3G22337
AT3G22340	AT3G22340
AT3G22345	AT3G22345
AT3G22350	AT3G22350
AT3G22360	AOX1B
AT3G22370	HSR3
AT3G22380	TIC
AT3G22400	LOX5
AT3G22410	AT3G22410
AT3G22415	AT3G22415
AT3G22420	ZIK3
AT3G22421	AT3G22421
AT3G22425	IGPD
AT3G22430	AT3G22430
AT3G22436	AT3G22436
AT3G22440	AT3G22440
AT3G22450	AT3G22450
AT3G22460	OASA2
AT3G22470	PPR3
AT3G22480	PDF2
AT3G22490	RAB28
AT3G22492	AT3G22492
AT3G22500	ATECP31
AT3G22510	AT3G22510
AT3G22520	AT3G22520
AT3G22530	AT3G22530
AT3G22540	AT3G22540
AT3G22550	AT3G22550
AT3G22555	AT3G22555
AT3G22560	AT3G22560
AT3G22565	AT3G22565
AT3G22570	AT3G22570
AT3G22580	AT3G22580
AT3G22590	PHP
AT3G22600	LTPG5
AT3G22620	AT3G22620
AT3G22630	PRCGB
AT3G22640	PAP85
AT3G22650	SFL61
AT3G22660	EBP2
AT3G22670	AT3G22670
AT3G22680	RDM1
AT3G22690	YS1
AT3G22700	AT3G22700
AT3G22710	AT3G22710
AT3G22720	AT3G22720
AT3G22723	AT3G22723
AT3G22730	AT3G22730
AT3G22740	HMT3
AT3G22750	AT3G22750
AT3G22760	SOL1
AT3G22770	AT3G22770
AT3G22780	TSO1
AT3G22790	NET1A
AT3G22800	AT3G22800
AT3G22810	FL2
AT3G22820	EPFL5
AT3G22830	HSFA6B
AT3G22840	ELIP1
AT3G22845	AT3G22845
AT3G22850	AT3G22850
AT3G22860	TIF3C2
AT3G22870	AT3G22870
AT3G22880	DMC1
AT3G22886	MIR167A
AT3G22890	ATPS1
AT3G22900	NRPD7
AT3G22910	ACA13
AT3G22920	AT3G22920
AT3G22930	CML11
AT3G22935	AT3G22935
AT3G22937	AT3G22937
AT3G22940	AT3G22940
AT3G22942	AtGG2
AT3G22945	AT3G22945
AT3G22950	ATARFC1
AT3G22955	AT3G22955
AT3G22960	PKP1
AT3G22961	AT3G22961
AT3G22970	AT3G22970
AT3G22980	AT3G22980
AT3G22990	LFR
AT3G23000	SnRK3.10
AT3G23010	RLP36
AT3G23020	AT3G23020
AT3G23030	IAA2
AT3G23050	IAA7
AT3G23060	ATBM1C
AT3G23070	CFM3A
AT3G23080	AT3G23080
AT3G23085	AT3G23085
AT3G23090	WDL3
AT3G23100	XRCC4
AT3G23109	AT3G23109
AT3G23110	RLP37
AT3G23120	RLP38
AT3G23122	AT3G23122
AT3G23123	AT3G23123
AT3G23125	MIR173
AT3G23130	SUP
AT3G23140	URO
AT3G23145	AT3G23145
AT3G23150	ETR2
AT3G23160	AT3G23160
AT3G23165	LCR42
AT3G23167	LCR39
AT3G23170	PRP
AT3G23172	AT3G23172
AT3G23175	AT3G23175
AT3G23180	AT3G23180
AT3G23190	AT3G23190
AT3G23200	CASPL5B3
AT3G23210	bHLH34
AT3G23220	ESE1
AT3G23230	TDR1
AT3G23240	ERF1B
AT3G23245	AT3G23245
AT3G23250	MYB15
AT3G23255	AT3G23255
AT3G23260	AT3G23260
AT3G23270	AT3G23270
AT3G23280	XBAT35
AT3G23290	LSH4
AT3G23300	AT3G23300
AT3G23310	AT3G23310
AT3G23320	AT3G23320
AT3G23325	AT3G23325
AT3G23326	MIR853A
AT3G23330	AT3G23330
AT3G23340	ckl10
AT3G23350	AT3G23350
AT3G23360	AT3G23360
AT3G23370	AT3G23370
AT3G23380	RIC5
AT3G23390	RPL36aA
AT3G23400	FIB4
AT3G23410	FAO3
AT3G23420	AT3G23420
AT3G23430	PHO1
AT3G23440	MEE37
AT3G23450	AT3G23450
AT3G23460	AT3G23460
AT3G23470	AT3G23470
AT3G23480	AT3G23480
AT3G23490	CYN
AT3G23510	AT3G23510
AT3G23530	AT3G23530
AT3G23540	AT3G23540
AT3G23550	DTX18
AT3G23560	ALF5
AT3G23570	AT3G23570
AT3G23580	RNR2A
AT3G23590	RFR1
AT3G23600	AT3G23600
AT3G23605	AT3G23605
AT3G23610	DSPTP1
AT3G23620	ARPF2
AT3G23630	IPT7
AT3G23633	AT3G23633
AT3G23635	RTFL13
AT3G23637	DVL21
AT3G23640	HGL1
AT3G23645	AT3G23645
AT3G23650	AT3G23650
AT3G23660	AtSEC23E
AT3G23670	PAKRP1L
AT3G23680	AT3G23680
AT3G23685	AT3G23685
AT3G23690	CIL2
AT3G23700	SRRP1
AT3G23710	Tic22-III
AT3G23715	SCRL13
AT3G23720	AT3G23720
AT3G23725	AT3G23725
AT3G23727	SCRL12
AT3G23730	XTH16
AT3G23740	AT3G23740
AT3G23750	BARK1
AT3G23760	AT3G23760
AT3G23770	AT3G23770
AT3G23780	OCP1
AT3G23790	AAE16
AT3G23800	SBP3
AT3G23805	RALFL24
AT3G23810	SAHH2
AT3G23820	GAE6
AT3G23830	RBGA4
AT3G23840	CER26-LIKE
AT3G23860	GPR1
AT3G23870	ENOR3L2
AT3G23880	AT3G23880
AT3G23890	TOPII
AT3G23900	AT3G23900
AT3G23910	AT3G23910
AT3G23920	TR-BAMY
AT3G23930	AT3G23930
AT3G23940	DHAD
AT3G23950	AT3G23950
AT3G23955	AT3G23955
AT3G23960	AT3G23960
AT3G23970	AT3G23970
AT3G23980	KOS1
AT3G23990	HSP60-3B
AT3G24000	AT3G24000
AT3G24005	AT3G24005
AT3G24010	ING1
AT3G24020	AT3G24020
AT3G24030	AT3G24030
AT3G24040	AT3G24040
AT3G24050	GATA1
AT3G24060	AT3G24060
AT3G24065	AT3G24065
AT3G24068	AT3G24068
AT3G24070	AT3G24070
AT3G24080	AT3G24080
AT3G24090	GFAT1
AT3G24093	AT3G24093
AT3G24100	AT3G24100
AT3G24110	AT3G24110
AT3G24120	PHL2
AT3G24130	AT3G24130
AT3G24140	FMA
AT3G24150	KIX8
AT3G24160	PMP
AT3G24170	GR1
AT3G24180	AT3G24180
AT3G24190	AT3G24190
AT3G24200	COQ6
AT3G24210	AT3G24210
AT3G24220	NCED6
AT3G24225	ESR19
AT3G24230	AT3G24230
AT3G24240	RGI1
AT3G24250	AT3G24250
AT3G24255	AT3G24255
AT3G24260	AT3G24260
AT3G24270	PUM25
AT3G24280	SMAP2
AT3G24290	AMT1;5
AT3G24300	ATAMT1;3
AT3G24310	MYB305
AT3G24315	SEC20
AT3G24320	MSH1
AT3G24330	AT3G24330
AT3G24332	AT3G24332
AT3G24340	CLSY4
AT3G24350	SYP32
AT3G24360	AT3G24360
AT3G24365	AT3G24365
AT3G24370	AT3G24370
AT3G24380	AT3G24380
AT3G24385	AT3G24385
AT3G24390	AT3G24390
AT3G24400	PERK2
AT3G24420	DLK2
AT3G24430	HCF101
AT3G24440	VRN5
AT3G24450	AT3G24450
AT3G24460	AT3G24460
AT3G24463	AT3G24463
AT3G24465	AT3G24465
AT3G24480	AT3G24480
AT3G24490	AT3G24490
AT3G24495	MSH7
AT3G24500	MBF1C
AT3G24503	REF1
AT3G24506	AT3G24506
AT3G24508	AT3G24508
AT3G24510	AT3G24510
AT3G24513	AT3G24513
AT3G24514	AT3G24514
AT3G24515	UBC37
AT3G24516	AT3G24516
AT3G24517	AT3G24517
AT3G24518	AT3G24518
AT3G24520	HSFC1
AT3G24530	AT3G24530
AT3G24535	AT3G24535
AT3G24540	PERK3
AT3G24542	AT3G24542
AT3G24550	PERK1
AT3G24560	RSY3
AT3G24570	AT3G24570
AT3G24575	AT3G24575
AT3G24580	AT3G24580
AT3G24590	PLSP1
AT3G24600	AT3G24600
AT3G24605	AT3G24605
AT3G24610	AT3G24610
AT3G24612	AT3G24612
AT3G24614	AT3G24614
AT3G24615	AT3G24615
AT3G24620	ROPGEF8
AT3G24630	TRM34
AT3G24640	AT3G24640
AT3G24650	ABI3
AT3G24660	TMKL1
AT3G24670	AT3G24670
AT3G24675	AT3G24675
AT3G24680	AT3G24680
AT3G24690	AT3G24690
AT3G24700	AT3G24700
AT3G24710	AT3G24710
AT3G24715	HCR1
AT3G24730	AT3G24730
AT3G24740	AT3G24740
AT3G24750	LAZY5
AT3G24760	AT3G24760
AT3G24770	CLE41
AT3G24780	AT3G24780
AT3G24790	AT3G24790
AT3G24800	PRT1
AT3G24810	KRP5
AT3G24820	AT3G24820
AT3G24830	AT3G24830
AT3G24840	AT3G24840
AT3G24850	AT3G24850
AT3G24860	AST1
AT3G24870	AtEAF1B
AT3G24880	AtEAF1A
AT3G24890	VAMP728
AT3G24900	RLP39
AT3G24927	AT3G24927
AT3G24929	AT3G24929
AT3G24982	RLP40
AT3G25010	RLP41
AT3G25011	AT3G25011
AT3G25012	AT3G25012
AT3G25013	AT3G25013
AT3G25014	AT3G25014
AT3G25020	RLP42
AT3G25030	AT3G25030
AT3G25040	ERD2B
AT3G25050	XTH3
AT3G25060	MEF25
AT3G25070	RIN4
AT3G25080	AT3G25080
AT3G25090	AT3G25090
AT3G25100	CDC45
AT3G25110	FATA1
AT3G25120	AT3G25120
AT3G25130	AT3G25130
AT3G25140	QUA1
AT3G25150	AT3G25150
AT3G25160	AT3G25160
AT3G25165	RALFL25
AT3G25170	RALFL26
AT3G25180	CYP82G1
AT3G25182	AT3G25182
AT3G25190	VTL5
AT3G25200	AT3G25200
AT3G25210	AT3G25210
AT3G25220	FKBP15-1
AT3G25221	AT3G25221
AT3G25225	AT3G25225
AT3G25230	ROF1
AT3G25240	AT3G25240
AT3G25250	OXI1
AT3G25260	NPF4.1
AT3G25265	LCR4
AT3G25270	AT3G25270
AT3G25280	NPF4.2
AT3G25290	AT3G25290
AT3G25400	AT3G25400
AT3G25410	AT3G25410
AT3G25420	scpl21
AT3G25430	AT3G25430
AT3G25440	LOH1
AT3G25450	AT3G25450
AT3G25460	AT3G25460
AT3G25470	AT3G25470
AT3G25480	AT3G25480
AT3G25485	AT3G25485
AT3G25490	AT3G25490
AT3G25493	AT3G25493
AT3G25495	AT3G25495
AT3G25500	FH1
AT3G25505	AT3G25505
AT3G25510	AT3G25510
AT3G25520	RPL5A
AT3G25530	GR1
AT3G25540	LOH1
AT3G25545	AT3G25545
AT3G25550	AT3G25550
AT3G25560	NIK2
AT3G25570	SAMDC3
AT3G25573	AT3G25573
AT3G25577	AT3G25577
AT3G25580	AT3G25580
AT3G25585	ATAAPT2
AT3G25590	AT3G25590
AT3G25597	AT3G25597
AT3G25600	CML16
AT3G25610	ALA10
AT3G25620	ABCG21
AT3G25630	AT3G25630
AT3G25640	AT3G25640
AT3G25650	SK15
AT3G25655	IDL1
AT3G25660	AT3G25660
AT3G25670	AT3G25670
AT3G25680	AT3G25680
AT3G25690	CHUP1
AT3G25700	AT3G25700
AT3G25710	TMO5
AT3G25715	AT3G25715
AT3G25716	AT3G25716
AT3G25717	RTFL16
AT3G25719	AT3G25719
AT3G25720	AT3G25720
AT3G25725	AT3G25725
AT3G25727	AT3G25727
AT3G25730	EDF3
AT3G25740	MAP1C
AT3G25750	AT3G25750
AT3G25760	ERD12
AT3G25770	AOC2
AT3G25780	AOC3
AT3G25790	HHO1
AT3G25795	TAS4
AT3G25800	AT3G25800
AT3G25805	AT3G25805
AT3G25810	AT3G25810
AT3G25815	AT3G25815
AT3G25820	TPS23
AT3G25826	AT3G25826
AT3G25830	TPS27
AT3G25840	PRP4KA
AT3G25850	AT3G25850
AT3G25855	AT3G25855
AT3G25860	PLE2
AT3G25870	AT3G25870
AT3G25880	AT3G25880
AT3G25882	NIMIN-2
AT3G25890	CRF11
AT3G25900	HMT-1
AT3G25905	CLE27
AT3G25910	AT3G25910
AT3G25920	RPL15
AT3G25930	AT3G25930
AT3G25940	AT3G25940
AT3G25950	AT3G25950
AT3G25960	AT3G25960
AT3G25970	AT3G25970
AT3G25980	MAD2
AT3G25990	AT3G25990
AT3G26000	RIFP1
AT3G26010	AT3G26010
AT3G26020	AT3G26020
AT3G26030	AT3G26030
AT3G26040	AT3G26040
AT3G26050	AT3G26050
AT3G26060	PRXQ
AT3G26070	AT3G26070
AT3G26080	AT3G26080
AT3G26085	AT3G26085
AT3G26090	RGS1
AT3G26100	AT3G26100
AT3G26110	AT3G26110
AT3G26115	AT3G26115
AT3G26120	TEL1
AT3G26125	CYP86C2
AT3G26130	AT3G26130
AT3G26134	AT3G26134
AT3G26135	AT3G26135
AT3G26140	AT3G26140
AT3G26147	AT3G26147
AT3G26150	CYP71B16
AT3G26160	CYP71B17
AT3G26165	CYP71B18
AT3G26170	CYP71B19
AT3G26180	CYP71B20
AT3G26190	CYP71B21
AT3G26200	CYP71B22
AT3G26210	CYP71B23
AT3G26220	CYP71B3
AT3G26230	CYP71B24
AT3G26235	AT3G26235
AT3G26237	AT3G26237
AT3G26240	AT3G26240
AT3G26250	AT3G26250
AT3G26260	AT3G26260
AT3G26265	AT3G26265
AT3G26270	CYP71B25
AT3G26280	CYP71B4
AT3G26290	CYP71B26
AT3G26295	CYP71B33
AT3G26300	CYP71B34
AT3G26310	CYP71B35
AT3G26320	CYP71B36
AT3G26330	CYP71B37
AT3G26340	AT3G26340
AT3G26350	AT3G26350
AT3G26355	AT3G26355
AT3G26360	AT3G26360
AT3G26370	PAGR
AT3G26380	APSE
AT3G26390	AT3G26390
AT3G26395	AT3G26395
AT3G26400	EIF4B1
AT3G26410	TRM11
AT3G26420	RZ-1A
AT3G26430	AT3G26430
AT3G26440	AT3G26440
AT3G26445	AT3G26445
AT3G26450	AT3G26450
AT3G26460	AT3G26460
AT3G26470	AT3G26470
AT3G26480	AT3G26480
AT3G26483	AT3G26483
AT3G26486	AT3G26486
AT3G26490	AT3G26490
AT3G26500	PIRL2
AT3G26510	AT3G26510
AT3G26512	AT3G26512
AT3G26520	TIP2
AT3G26525	AT3G26525
AT3G26530	AT3G26530
AT3G26539	AT3G26539
AT3G26540	AT3G26540
AT3G26550	AT3G26550
AT3G26560	AT3G26560
AT3G26570	PHT2;1
AT3G26580	AT3G26580
AT3G26590	AT3G26590
AT3G26600	ARO4
AT3G26605	AT3G26605
AT3G26610	PGX1
AT3G26612	sORF28
AT3G26614	AT3G26614
AT3G26616	AT3G26616
AT3G26618	ERF1-3
AT3G26620	LBD23
AT3G26630	AT3G26630
AT3G26640	LWD2
AT3G26650	GAPA-1
AT3G26660	LBD24
AT3G26670	AT3G26670
AT3G26680	SNM1
AT3G26690	NUDX13
AT3G26700	AT3G26700
AT3G26710	CCB1
AT3G26720	AT3G26720
AT3G26730	AT3G26730
AT3G26740	CCL
AT3G26742	AT3G26742
AT3G26744	SCRM
AT3G26747	AT3G26747
AT3G26750	AT3G26750
AT3G26760	AT3G26760
AT3G26770	AT3G26770
AT3G26775	AT3G26775
AT3G26780	MEF14
AT3G26782	AT3G26782
AT3G26790	FUS3
AT3G26800	AT3G26800
AT3G26805	AT3G26805
AT3G26810	AFB2
AT3G26812	MIR169I
AT3G26813	MIR169J
AT3G26815	MIR169K
AT3G26816	MIR169L
AT3G26818	MIR169M
AT3G26819	MIR169N
AT3G26820	AT3G26820
AT3G26830	PAD3
AT3G26840	PES2
AT3G26850	AT3G26850
AT3G26855	AT3G26855
AT3G26860	AT3G26860
AT3G26870	AT3G26870
AT3G26872	AT3G26872
AT3G26880	AT3G26880
AT3G26890	AT3G26890
AT3G26900	SKL1
AT3G26910	AT3G26910
AT3G26920	AT3G26920
AT3G26922	AT3G26922
AT3G26930	AT3G26930
AT3G26932	DRB3
AT3G26934	AT3G26934
AT3G26935	AT3G26935
AT3G26940	CDG1
AT3G26950	AT3G26950
AT3G26960	AT3G26960
AT3G26980	MUB4
AT3G26990	AT3G26990
AT3G27000	WRM
AT3G27010	TCP20
AT3G27020	YSL6
AT3G27025	LAZY6
AT3G27027	AT3G27027
AT3G27030	AT3G27030
AT3G27040	AT3G27040
AT3G27050	AT3G27050
AT3G27060	TSO2
AT3G27070	TOM20-1
AT3G27080	TOM20-3
AT3G27090	AT3G27090
AT3G27095	AT3G27095
AT3G27100	ENY2
AT3G27110	PGM48
AT3G27120	FIGL1
AT3G27140	AT3G27140
AT3G27150	AT3G27150
AT3G27160	GHS1
AT3G27170	CLC-B
AT3G27180	AT3G27180
AT3G27185	AT3G27185
AT3G27190	UKL2
AT3G27200	AT3G27200
AT3G27210	AT3G27210
AT3G27220	AT3G27220
AT3G27230	AT3G27230
AT3G27240	AT3G27240
AT3G27250	DIL4
AT3G27260	GTE8
AT3G27270	AT3G27270
AT3G27280	PHB4
AT3G27283	AT3G27283
AT3G27290	AT3G27290
AT3G27300	G6PD5
AT3G27310	PUX1
AT3G27320	AT3G27320
AT3G27321	AT3G27321
AT3G27325	AT3G27325
AT3G27327	AT3G27327
AT3G27329	AT3G27329
AT3G27330	AT3G27330
AT3G27331	AT3G27331
AT3G27340	AT3G27340
AT3G27350	AT3G27350
AT3G27355	AT3G27355
AT3G27360	HTR3
AT3G27380	SDH2-1
AT3G27390	AT3G27390
AT3G27400	PLL18
AT3G27410	AT3G27410
AT3G27415	AT3G27415
AT3G27416	AT3G27416
AT3G27420	AT3G27420
AT3G27425	AT3G27425
AT3G27430	PBB1
AT3G27440	UKL5
AT3G27450	AT3G27450
AT3G27460	SGF29a
AT3G27470	AT3G27470
AT3G27473	AT3G27473
AT3G27475	AT3G27475
AT3G27480	AT3G27480
AT3G27490	GSR1
AT3G27495	AT3G27495
AT3G27500	AT3G27500
AT3G27503	SCRL19
AT3G27510	AT3G27510
AT3G27520	AT3G27520
AT3G27530	MAG4
AT3G27540	AT3G27540
AT3G27550	AT3G27550
AT3G27555	AT3G27555
AT3G27560	ATN1
AT3G27570	AT3G27570
AT3G27580	D6PKL3
AT3G27590	AT3G27590
AT3G27600	AT3G27600
AT3G27610	AT3G27610
AT3G27620	AOX1C
AT3G27630	SMR7
AT3G27640	AT3G27640
AT3G27650	LBD25
AT3G27660	OLEO4
AT3G27670	RST1
AT3G27680	AT3G27680
AT3G27690	LHCB2.4
AT3G27700	AT3G27700
AT3G27710	ARI3
AT3G27720	ATARI4
AT3G27730	RCK
AT3G27740	VEN6
AT3G27750	THA8
AT3G27770	AT3G27770
AT3G27785	PGA37
AT3G27809	AT3G27809
AT3G27810	MYB21
AT3G27820	MDAR4
AT3G27825	AT3G27825
AT3G27830	RPL12-A
AT3G27831	AT3G27831
AT3G27835	AT3G27835
AT3G27840	RPL12-B
AT3G27845	AT3G27845
AT3G27850	RPL12-C
AT3G27860	PDP6
AT3G27865	AT3G27865
AT3G27870	AT3G27870
AT3G27880	AT3G27880
AT3G27883	AT3G27883
AT3G27884	sORF3
AT3G27886	AT3G27886
AT3G27890	NQR
AT3G27895	AT3G27895
AT3G27900	AT3G27900
AT3G27906	AT3G27906
AT3G27910	AT3G27910
AT3G27920	MYB0
AT3G27925	DEGP1
AT3G27930	OM47
AT3G27940	LBD26
AT3G27950	AT3G27950
AT3G27960	KLCR2
AT3G27965	AT3G27965
AT3G27970	AT3G27970
AT3G27980	AT3G27980
AT3G27990	AT3G27990
AT3G27997	AT3G27997
AT3G27999	AT3G27999
AT3G28005	AT3G28005
AT3G28007	SWEET4
AT3G28010	AT3G28010
AT3G28020	AT3G28020
AT3G28030	UVR1
AT3G28040	AT3G28040
AT3G28050	UMAMIT41
AT3G28060	UMAMIT43-psi
AT3G28070	UMAMIT46
AT3G28080	UMAMIT47
AT3G28100	UMAMIT45
AT3G28110	AT3G28110
AT3G28120	AT3G28120
AT3G28130	UMAMIT44
AT3G28140	AT3G28140
AT3G28150	TBL22
AT3G28153	AT3G28153
AT3G28155	AT3G28155
AT3G28157	AT3G28157
AT3G28160	AT3G28160
AT3G28170	AT3G28170
AT3G28180	CSLC4
AT3G28190	AT3G28190
AT3G28193	AT3G28193
AT3G28200	AT3G28200
AT3G28210	SAP12
AT3G28216	AT3G28216
AT3G28220	AT3G28220
AT3G28223	AT3G28223
AT3G28230	AT3G28230
AT3G28240	AT3G28240
AT3G28243	AT3G28243
AT3G28250	AT3G28250
AT3G28270	AFL1
AT3G28280	AT3G28280
AT3G28290	AT14A
AT3G28291	AT3G28291
AT3G28295	AT3G28295
AT3G28300	AT14A
AT3G28310	AT3G28310
AT3G28315	AT3G28315
AT3G28320	AT3G28320
AT3G28330	AT3G28330
AT3G28335	AT3G28335
AT3G28340	GolS8
AT3G28345	MDR13
AT3G28350	AT3G28350
AT3G28360	PGP16
AT3G28370	AT3G28370
AT3G28380	PGP17
AT3G28390	PGP18
AT3G28400	AT3G28400
AT3G28410	AT3G28410
AT3G28412	AT3G28412
AT3G28415	ABCB22
AT3G28420	AT3G28420
AT3G28430	TT9
AT3G28450	BIR2
AT3G28455	CLE25
AT3G28460	AT3G28460
AT3G28470	TDF1
AT3G28480	AT3G28480
AT3G28490	AT3G28490
AT3G28500	AT3G28500
AT3G28510	AT3G28510
AT3G28520	AT3G28520
AT3G28530	AT3G28530
AT3G28540	AT3G28540
AT3G28550	AT3G28550
AT3G28560	AT3G28560
AT3G28570	AT3G28570
AT3G28580	AT3G28580
AT3G28590	AT3G28590
AT3G28600	AT3G28600
AT3G28610	AT3G28610
AT3G28611	AT3G28611
AT3G28620	AT3G28620
AT3G28630	CROLIN1
AT3G28635	AT3G28635
AT3G28640	AT3G28640
AT3G28650	AT3G28650
AT3G28660	AT3G28660
AT3G28670	AT3G28670
AT3G28674	AT3G28674
AT3G28680	AT3G28680
AT3G28685	AT3G28685
AT3G28690	AT3G28690
AT3G28695	AT3G28695
AT3G28700	AT3G28700
AT3G28705	AT3G28705
AT3G28710	AT3G28710
AT3G28715	AT3G28715
AT3G28720	AT3G28720
AT3G28730	SSRP1
AT3G28740	CYP81D11
AT3G28750	AT3G28750
AT3G28760	AT3G28760
AT3G28770	AT3G28770
AT3G28780	AT3G28780
AT3G28785	AT3G28785
AT3G28790	AT3G28790
AT3G28800	AT3G28800
AT3G28810	AT3G28810
AT3G28820	AT3G28820
AT3G28830	AT3G28830
AT3G28840	AT3G28840
AT3G28850	AT3G28850
AT3G28853	AT3G28853
AT3G28855	AT3G28855
AT3G28857	PRE5
AT3G28860	PGP19
AT3G28865	AT3G28865
AT3G28870	AT3G28870
AT3G28875	AT3G28875
AT3G28880	AT3G28880
AT3G28890	RLP43
AT3G28899	AT3G28899
AT3G28900	AT3G28900
AT3G28910	MYB30
AT3G28915	AT3G28915
AT3G28917	MIF2
AT3G28918	AT3G28918
AT3G28920	ZHD9
AT3G28922	AT3G28922
AT3G28923	AT3G28923
AT3G28925	AT3G28925
AT3G28930	AIG2
AT3G28940	AT3G28940
AT3G28945	AT3G28945
AT3G28950	AT3G28950
AT3G28955	AT3G28955
AT3G28956	AT3G28956
AT3G28958	AT3G28958
AT3G28960	AT3G28960
AT3G28970	AAR3
AT3G28980	AT3G28980
AT3G28985	AT3G28985
AT3G28990	AT3G28990
AT3G29000	AT3G29000
AT3G29010	AT3G29010
AT3G29020	MYB110
AT3G29030	EXPA5
AT3G29032	AT3G29032
AT3G29033	AT3G29033
AT3G29034	AT3G29034
AT3G29035	ORS1
AT3G29037	AT3G29037
AT3G29040	AT3G29040
AT3G29050	AT3G29050
AT3G29060	AT3G29060
AT3G29070	AT3G29070
AT3G29075	AT3G29075
AT3G29076	AT3G29076
AT3G29077	AT3G29077
AT3G29078	AT3G29078
AT3G29080	AT3G29080
AT3G29090	PME31
AT3G29095	AT3G29095
AT3G29100	VTI13
AT3G29105	AT3G29105
AT3G29110	AT3G29110
AT3G29120	AT3G29120
AT3G29130	AT3G29130
AT3G29140	AT3G29140
AT3G29150	AT3G29150
AT3G29152	AT3G29152
AT3G29153	AT3G29153
AT3G29156	AT3G29156
AT3G29160	SNRK1.2
AT3G29170	AT3G29170
AT3G29173	AT3G29173
AT3G29175	AT3G29175
AT3G29180	AT3G29180
AT3G29185	BFA1
AT3G29187	AT3G29187
AT3G29190	AT3G29190
AT3G29200	CM1
AT3G29205	AT3G29205
AT3G29210	AT3G29210
AT3G29220	AT3G29220
AT3G29225	AT3G29225
AT3G29230	AT3G29230
AT3G29240	AT3G29240
AT3G29250	SDR4
AT3G29252	AT3G29252
AT3G29255	AT3G29255
AT3G29260	AT3G29260
AT3G29265	AT3G29265
AT3G29270	AT3G29270
AT3G29280	AT3G29280
AT3G29290	emb2076
AT3G29300	AT3G29300
AT3G29305	AT3G29305
AT3G29310	AT3G29310
AT3G29320	PHS1
AT3G29330	AT3G29330
AT3G29340	AT3G29340
AT3G29350	AHP2
AT3G29360	UGD2
AT3G29365	EXPA19
AT3G29370	P1R3
AT3G29375	AT3G29375
AT3G29380	pBRP2
AT3G29385	AT3G29385
AT3G29390	RIK
AT3G29400	EXO70E1
AT3G29410	TPS25
AT3G29420	AT3G29420
AT3G29430	AtGGPS9
AT3G29440	AT3G29440
AT3G29450	AT3G29450
AT3G29455	AT3G29455
AT3G29460	AT3G29460
AT3G29470	AT3G29470
AT3G29480	AT3G29480
AT3G29510	AT3G29510
AT3G29515	AT3G29515
AT3G29520	AT3G29520
AT3G29525	AT3G29525
AT3G29540	AT3G29540
AT3G29545	AT3G29545
AT3G29550	AT3G29550
AT3G29560	AT3G29560
AT3G29570	AT3G29570
AT3G29572	AT3G29572
AT3G29575	AFP3
AT3G29577	AT3G29577
AT3G29578	AT3G29578
AT3G29580	AT3G29580
AT3G29590	AT5MAT
AT3G29595	AT3G29595
AT3G29600	AT3G29600
AT3G29610	AT3G29610
AT3G29612	AT3G29612
AT3G29615	AT3G29615
AT3G29618	AT3G29618
AT3G29620	AT3G29620
AT3G29630	AT3G29630
AT3G29631	AT3G29631
AT3G29632	AT3G29632
AT3G29633	AT3G29633
AT3G29634	AT3G29634
AT3G29635	AT3G29635
AT3G29636	AT3G29636
AT3G29637	AT3G29637
AT3G29638	AT3G29638
AT3G29639	AT3G29639
AT3G29640	AT3G29640
AT3G29641	AT3G29641
AT3G29642	AT3G29642
AT3G29643	AT3G29643
AT3G29644	sORF29
AT3G29645	AT3G29645
AT3G29647	AT3G29647
AT3G29648	AT3G29648
AT3G29650	AT3G29650
AT3G29660	AT3G29660
AT3G29670	PMAT2
AT3G29680	AT3G29680
AT3G29690	AT3G29690
AT3G29695	AT3G29695
AT3G29700	AT3G29700
AT3G29710	AT3G29710
AT3G29720	AT3G29720
AT3G29725	AT3G29725
AT3G29727	AT3G29727
AT3G29730	AT3G29730
AT3G29732	AT3G29732
AT3G29734	AT3G29734
AT3G29736	AT3G29736
AT3G29738	AT3G29738
AT3G29739	AT3G29739
AT3G29740	AT3G29740
AT3G29750	AT3G29750
AT3G29755	AT3G29755
AT3G29760	AT3G29760
AT3G29762	AT3G29762
AT3G29763	AT3G29763
AT3G29764	AT3G29764
AT3G29765	AT3G29765
AT3G29766	AT3G29766
AT3G29767	AT3G29767
AT3G29768	AT3G29768
AT3G29769	AT3G29769
AT3G29770	MES11
AT3G29771	AT3G29771
AT3G29772	AT3G29772
AT3G29773	AT3G29773
